text,score,label
-这些够买一辆新的法拉利了吗-成龙,0.5190120935440063,Negative
买个夏日别墅？买个用来建别墅的私人小岛？,0.9921919703483582,Positive
再给家里买个机器人管家？,0.5673392415046692,Positive
糟了,0.9981282353401184,Negative
龙叔,0.8085207939147949,Positive
帮我一把？,0.5719400644302368,Negative
老大 来人了,0.9769272804260254,Positive
完蛋了 对吧,0.9970109462738037,Negative
悠着点 警长,0.9848146438598633,Negative
医生说 如果你好好休息过几天就能出院了,0.9403970837593079,Positive
警长 很高兴你康复了,0.9965409636497498,Positive
抢救小组把黄金都从河底捞上来了,0.9698488712310791,Positive
瓦龙呢？,0.8790692687034607,Negative
也就是说黑手党还拿着魔法符咒,0.6951814889907837,Positive
阿龙 没有魔法,0.9887746572494507,Negative
但你明明看到了,0.7862774729728699,Negative
龙之魔力炸伤了你,0.5489633679389954,Negative
我只看到了瓦龙,0.9976186156272888,Negative
其余什么都看不清,0.9990264177322388,Negative
圣主 求您原谅我,0.9131870269775391,Positive
你要赢得我的原谅 瓦龙,0.5423861145973206,Negative
传言说 有个符咒在北极,0.8309556841850281,Positive
多穿点,0.7126801013946533,Negative
排除心中杂念,0.8444325923919678,Negative
集中注意力呼吸,0.8813631534576416,Positive
把篮球给我 笨蛋,0.9904373288154602,Negative
来抢啊 两次运球违规的呆子,0.9839620590209961,Negative
你们两个不知道吗避免战争才是最大的胜利,0.6886754631996155,Positive
我真是龙叔一样的好老师,0.9819315671920776,Positive
（瑞安 11岁）,0.678622841835022,Positive
嘿 龙叔你小时候想成为什么样的人？,0.988593339920044,Positive
我小时候？,0.7706051468849182,Negative
我小时候想当有钱人,0.643781304359436,Negative
后来我想当英雄,0.9118228554725647,Negative
想当消防员 警察,0.565306544303894,Negative
有时候我想当总统,0.7032852172851562,Negative
我知道 在现实里我都当不了,0.9884888529777527,Negative
这就是为什么…现在我挺喜欢当电影明星的,0.9028423428535461,Positive
为什么？因为在电影中我可以想干什么就干什么,0.9730245471000671,Positive
只用做自己,0.519551694393158,Positive
两百美金 成交,0.853209376335144,Negative
下一件拍卖品是一个陶瓷灯,0.9168857336044312,Positive
上面有一个独特的老鼠图案,0.6850643754005432,Positive
有人出价吗,0.976588249206543,Negative
一百美金,0.6697413921356201,Negative
有人出一百五吗,0.8572845458984375,Negative
两百,0.896863579750061,Negative
-太棒了 还有出价…-我出二百五,0.9662278890609741,Positive
-三百-三百五,0.6300855278968811,Negative
-四百-五百,0.9127078056335449,Negative
-六百-七百,0.9704644083976746,Negative
-八百-九百,0.9866836667060852,Negative
一千,0.5199536085128784,Negative
两千,0.50697261095047,Positive
我就剩这些钱了 特鲁,0.9829696416854858,Negative
他们收双截棍吗,0.8397778272628784,Negative
两千美金,0.5541285276412964,Negative
两千一次,0.9877741932868958,Negative
两千两次,0.992161214351654,Negative
两千成…,0.9837198257446289,Negative
抱歉 我寄支票给你好吗,0.5381446480751038,Negative
这什么破楼,0.9991100430488586,Negative
-嘿嘿-这里禁止进入,0.9736671447753906,Negative
我们要把这栋楼炸…,0.67348712682724,Negative
好 太好了,0.8877804279327393,Positive
不要啊,0.9982117414474487,Negative
又碰上火车事故了吗 龙叔,0.9356582164764404,Positive
我也想问你这个问题,0.7706508040428162,Positive
这里是狒狒住的地方吗,0.8927208781242371,Negative
-小玉 你必须学会打扫…-交给你了 龙叔,0.8201596140861511,Positive
这样吧 我把这里都打扫干净,0.753010630607605,Negative
然后你买个东西奖励我就买这个特伯巨怪吧,0.7983443737030029,Negative
你已经有一个了,0.9800767302513123,Positive
那是地精战警 特伯巨怪是他的死敌,0.6770893931388855,Positive
如果我两个都有 就能对战,0.9628298878669739,Positive
每个人都在收集这个玩具龙叔 求求你 给我买一个吧,0.9902111887931824,Positive
等你打扫完再说,0.8083884119987488,Negative
地精神力,0.9097878336906433,Positive
-地精战警！-一定要找到特伯巨怪,0.6635255813598633,Positive
一定要找到特伯巨怪,0.5953018069267273,Positive
没事龙叔 玩具没坏,0.9992259740829468,Positive
龙叔？,0.9201489686965942,Positive
从爆炸大楼里逃出来 毫发未损,0.9640806913375854,Positive
但是踩到儿童玩具 就摔骨折了,0.6936558485031128,Positive
简直像一条中国谚语,0.9721614122390747,Negative
都是我的错,0.9401553869247437,Negative
阿龙年轻又强壮,0.9867145419120789,Positive
很快就会恢复的,0.7899535894393921,Negative
意外在所难免 小玉,0.5317142605781555,Positive
现在你知道保持整洁有多重要了吧,0.5307177901268005,Negative
我会补偿你的 龙叔 我保证,0.7639341354370117,Positive
我的病人还好吗,0.6513541340827942,Positive
老爹说我没事 可以帮他做研究了,0.9977490305900574,Positive
谁知道呢,0.6339728236198425,Negative
这个鼠符咒说不定可以治腿伤,0.7111983895301819,Positive
都打扫好了 玩具也收起来了,0.9932752847671509,Positive
一定要找到特伯巨怪一定要找到特…,0.6393519043922424,Positive
〝鼠之力让静止之物能够运动〞,0.9601256251335144,Positive
-有什么需要吗-没有 谢谢,0.6821300387382507,Positive
热一下你的茶？,0.6716653108596802,Negative
我需要安静 这样我才能专心,0.6746640205383301,Positive
那我帮你把枕头拍软吧,0.6751667261123657,Negative
松松软软的,0.9929568767547607,Positive
小玉 我能照顾好自己,0.5134513974189758,Positive
要记住 弱点中也蕴含着力量,0.7448415160179138,Positive
你说什么都对 龙叔,0.776361882686615,Negative
来我帮你推一下 这样离桌子更近,0.7077028751373291,Positive
天啊,0.6240306496620178,Positive
抱歉,0.928109347820282,Negative
特伯巨怪？,0.7349655032157898,Negative
毛巾 需要毛巾,0.917449414730072,Negative
腰带爆破光线,0.9958816766738892,Negative
-你确定没事了？-真的,0.8809316158294678,Negative
符咒去哪了,0.9274153113365173,Negative
全体警戒 建筑内出现入侵者 全体警戒,0.5818159580230713,Negative
我们回来的时候,0.7123275995254517,Positive
门锁融化了 符咒也不见了,0.9922686219215393,Negative
黑手党发现我们在哪了,0.9826976656913757,Negative
报告一下保险库的情况,0.9583796262741089,Positive
一切正常 长官,0.9978076815605164,Positive
目前其他符咒都很安全,0.738857626914978,Positive
这是我的错,0.8923688530921936,Negative
要是我没打翻茶杯就好了 我得找到…,0.6199635863304138,Negative
地精战警？,0.8473272323608398,Positive
一定要找到特伯巨怪,0.5953018069267273,Positive
谁在哪,0.734669029712677,Negative
你从没说过这句话,0.9570155739784241,Negative
给我过来,0.6110806465148926,Negative
嘿,0.5771062970161438,Positive
小玉？,0.8502992987632751,Negative
龙叔的腿 小心,0.6728764176368713,Positive
龙叔 地精战警不对劲 他…,0.9649769067764282,Negative
拜托 小玉…,0.8314512968063354,Positive
我今天受够地精战警了,0.8946154713630676,Negative
-龙叔 快看-地精战警！,0.870728611946106,Positive
我知道你住哪,0.6307227611541748,Positive
商店不该再卖那个玩具了,0.9927378296852112,Negative
我之前想告诉你,0.5410847067832947,Negative
他已经不只是玩具了,0.6877689361572266,Negative
他活过来了 会动了,0.9428144097328186,Positive
什么叫他活过…,0.9157480001449585,Negative
让静止之物能够运动,0.6716846823692322,Positive
是奇怪的符咒力量 是吗,0.6606873869895935,Positive
主人 碎片里什么都没有,0.9986756443977356,Negative
鼠符咒是我重获自由的关键 瓦龙,0.9238564372062683,Positive
能让我重获血肉之躯,0.7194121479988098,Positive
你是说 你能重获所有龙之力？,0.7076655626296997,Positive
不 圣主还需要其他的符咒,0.9342688918113708,Negative
而且还需要我们的帮助,0.6029032468795776,Negative
从经验来看我会一直被困在这个状态,0.9123277068138123,Negative
你也永远别想得到金鸡王宝藏,0.998615026473999,Negative
三个字,0.9701560735702515,Negative
抓老鼠,0.9954456090927124,Negative
符咒肯定掉进玩具里了…,0.5033752918243408,Positive
还把玩具变成了活物,0.8559169769287109,Negative
阿龙 你摔倒的时候撞到脑袋了吗,0.9387927651405334,Positive
布莱克警长 你瞧,0.5012470483779907,Positive
他就在你身后,0.969999372959137,Positive
那肯定的 阿龙,0.5495206117630005,Positive
小玉 不要,0.9980570673942566,Negative
抓到你了,0.5738762021064758,Positive
衣服线头,0.9923574328422546,Negative
-弄干净了-谢谢你 小玉,0.9058604836463928,Positive
一定要找到特伯巨怪,0.5953018069267273,Positive
特伯巨怪,0.5068256258964539,Negative
坐轮椅进不了电话亭,0.9842495322227478,Negative
嘿 你给我站住,0.6233184337615967,Positive
小玉 退后,0.9208168387413025,Negative
不行 你腿骨折了龙叔而且捉住地精战警是我的责任,0.938307523727417,Positive
-抓住你了-腰带爆破光线,0.9723812937736511,Negative
对不起,0.8693205714225769,Positive
-停下来-地精神力,0.9596372842788696,Positive
不,0.983972430229187,Negative
龙叔！,0.9859604835510254,Positive
龙叔！,0.9859604835510254,Positive
刹车 快刹车,0.8526400327682495,Positive
抱歉,0.928109347820282,Negative
地精战警？,0.8473272323608398,Positive
（地精战警 商场）,0.8940255045890808,Positive
怎么又是你,0.9822463989257812,Negative
坚持住 龙叔,0.7896713018417358,Positive
抱歉 我会送回来的 谢谢,0.5940069556236267,Negative
龙叔！,0.9859604835510254,Positive
腿没事吧？,0.6985263228416443,Positive
精灵国度的仇敌 特伯巨怪在哪,0.910705029964447,Positive
我的敌人,0.7516721487045288,Negative
（特伯巨怪 商场特价）,0.5575423240661621,Positive
他在那 龙叔,0.6496270298957825,Negative
龙叔？,0.9201489686965942,Positive
-来了-抱歉龙叔,0.9376901388168335,Positive
快来快来 他要逃走了,0.5666219592094421,Positive
（海登商场）,0.7807649970054626,Positive
（玩具区）,0.8959759473800659,Positive
特伯巨怪？,0.7349655032157898,Negative
是一整个军队,0.6937190890312195,Negative
他为什么要来商场？,0.6364801526069641,Positive
可能他爱购物,0.6717678904533386,Negative
一定要摧毁特伯巨怪,0.7388609647750854,Positive
妈妈 快跑 妈妈！,0.9698068499565125,Positive
地精神力,0.9097878336906433,Positive
噢 拜托,0.8544901013374329,Negative
掩护我 兄弟们,0.6729371547698975,Negative
天啊 特伯巨怪抓住了地精公主,0.9443987011909485,Positive
这个混蛋要付出代价,0.9992282390594482,Negative
地精神力,0.9097878336906433,Positive
他疯了 会伤到别人的,0.988805890083313,Negative
你也是,0.5877174735069275,Negative
龙叔！,0.9859604835510254,Positive
巨怪军团在集结,0.8963707089424133,Positive
放开地精战警,0.7545968294143677,Positive
他在说什么,0.9641572833061218,Negative
特伯巨怪是地精战警的死敌,0.8381562232971191,Positive
巨怪城堡的国王讨厌地精…,0.5290396809577942,Negative
因为地精有超级水晶魔力,0.9278398752212524,Positive
所以地精战警用他的能量腰带来…,0.9572203159332275,Positive
我收集这些玩具,0.9807466864585876,Positive
够了 别说什么精灵了,0.9981364011764526,Negative
符咒 瓦龙,0.6266784071922302,Negative
地精战警逃出了光头巨人的堡垒,0.9666856527328491,Positive
他也能从你这里逃走,0.542069673538208,Negative
光头巨人？,0.8913779258728027,Positive
他是说布莱克警长吗？,0.7452414631843567,Positive
这有关系吗？,0.5290839672088623,Positive
把符咒给我,0.8366490602493286,Negative
圣主 如果这个地精逃出了13区…,0.8813697099685669,Positive
或许他能带我们过去,0.6955403089523315,Positive
还有其他符咒,0.5467575192451477,Positive
强大的战士 我们听说特伯巨怪…,0.9380089044570923,Positive
占领了光头巨人的堡垒当据点,0.9492019414901733,Positive
我要砍了他的头！,0.9739840626716614,Negative
找不到他,0.9967582821846008,Negative
小东西搞破坏还挺厉害,0.9763655662536621,Negative
龙叔,0.8085207939147949,Positive
他在趴着,0.8403648138046265,Negative
瞧,0.7668648958206177,Positive
他在沿着自己的足迹往回走,0.878108024597168,Positive
那他们会跟着他去13区,0.9539588093757629,Negative
得提醒布莱克,0.7380661368370056,Positive
你提醒吧,0.9506803154945374,Negative
他听说黑手党和魔法地精结盟肯定很高兴,0.978582501411438,Positive
你有更好的主意吗,0.621478259563446,Negative
我一直想买个特伯巨怪你记得吗,0.5818119645118713,Negative
特伯巨怪天下第一,0.5582865476608276,Negative
一定要摧毁特伯巨怪,0.7388609647750854,Positive
那个玩具不会迷路了吧,0.7732460498809814,Positive
他来了,0.8283725380897522,Positive
地精神力,0.9097878336906433,Positive
哦不,0.9598410725593567,Negative
特伯巨怪就在附近,0.6996927261352539,Positive
你想在我的石膏上签名吗,0.8214713931083679,Negative
放开他 他骨折了,0.946844756603241,Negative
龙叔！,0.9859604835510254,Positive
痛快游个泳吧 成龙,0.5706440806388855,Negative
希望你刚刚没吃饭,0.6715972423553467,Negative
龙叔,0.8085207939147949,Positive
你 小粉丝 玩具在那,0.721821129322052,Positive
特伯巨怪在附近,0.7698552012443542,Positive
（垃圾）,0.9994581341743469,Negative
嘿,0.5771062970161438,Positive
地精神力,0.9097878336906433,Positive
他在这,0.5908759236335754,Positive
他又跑到这了,0.9091406464576721,Negative
嘿帮帮我 帮帮我,0.7797796726226807,Positive
坚持住 龙叔,0.7896713018417358,Positive
帮我一下 帮帮我,0.5990618467330933,Positive
小玉！,0.6924582123756409,Positive
小玉？,0.8502992987632751,Negative
帮我一下,0.7329537868499756,Negative
过来,0.6345941424369812,Positive
地精不会游泳,0.9911243319511414,Negative
嘿,0.5771062970161438,Positive
小玉 把符咒拿出来,0.618475079536438,Negative
放开我 巨人,0.7330899834632874,Positive
龙叔！,0.9859604835510254,Positive
拜托,0.5402871370315552,Positive
地精神力！,0.9268836975097656,Positive
（地精战警日）,0.7719103097915649,Positive
又来,0.7146070003509521,Positive
陛下 地精之王,0.9785411953926086,Positive
-过来-不要！,0.9459188580513,Negative
抱歉 我会送回来的 谢谢,0.5940069556236267,Negative
抓住你了,0.9739701151847839,Positive
地精神力,0.9097878336906433,Positive
不会吧,0.9559694528579712,Negative
特伯巨怪在哪？,0.6089913845062256,Positive
在他裤子里,0.9392439126968384,Negative
一定要摧毁特伯巨怪,0.7388609647750854,Positive
-不-快跑,0.9627248644828796,Negative
腰带爆破光线！,0.9959259033203125,Negative
我们一定要拿回符咒,0.700377345085144,Positive
你在开玩笑吧？,0.9918724894523621,Negative
当龙叔转移巨型地精战警的注意力时…,0.9797439575195312,Positive
我爬了上去 钻到他嘴里…,0.8579452633857727,Negative
拿到了符咒,0.938585638999939,Positive
干得好 小玉,0.9512482285499573,Negative
嗯 除了我滑倒了然后摔在龙叔身上那段,0.9904254078865051,Positive
同意,0.5313106179237366,Negative
阿龙年轻又强壮,0.9867145419120789,Positive
很快就会恢复的,0.7899535894393921,Negative
嘿 龙叔…,0.961921215057373,Positive
（托马斯 5岁）,0.5666342973709106,Positive
你在做特技时受过重伤吗？,0.945807695388794,Negative
有 受过很多次伤,0.7353718876838684,Negative
伤到了我的眼睛 脸 肩膀鼻子受伤三次 还有两个胳膊肘,0.9454149007797241,Negative
记不清多少次,0.975102424621582,Negative
还伤到下巴 两边膝盖,0.9821167588233948,Negative
这划伤了 还有两个脚踝,0.9792065620422363,Negative
我的牙都掉了,0.9787641763687134,Negative
记不得受伤多少次了,0.8933300971984863,Negative
记不得了,0.7909269332885742,Negative
但最重要的是 记得不要在家里做危险特技,0.7987459301948547,Negative
特技只是在电影里,0.9797952175140381,Negative
你带不走它的 成龙,0.9912900924682617,Negative
-嘿-嘿 你去哪儿？,0.7262073159217834,Positive
-嘿-干草是喂马的,0.7624980807304382,Negative
说到这个 我可是险胜一筹,0.7137697339057922,Negative
成龙！,0.7454915642738342,Positive
追上他,0.8154981136322021,Positive
成龙拿了我的装备,0.8938199877738953,Negative
滑雪板,0.7095235586166382,Positive
〝请勿喧哗 雪崩带？〞,0.9579046964645386,Negative
伙计们 等等我！,0.9830323457717896,Positive
-小点声-什么？,0.9962267875671387,Negative
叫你小点声,0.9831937551498413,Negative
妈呀,0.5470808744430542,Positive
干得漂亮 相当漂亮,0.9969956874847412,Positive
捂上嘴巴,0.8104466199874878,Negative
瓦老大 你能不能把温度调高点儿？,0.9673448801040649,Positive
让我来吧,0.5745581984519958,Positive
-这下够暖和了-非常感谢,0.9257441163063049,Positive
小心点儿 圣主,0.8363391757011414,Negative
你要是把他们都烤了就找不到下一块符咒了,0.9088305830955505,Negative
只找到下一块可不够 瓦龙,0.6979132294654846,Negative
我要得到全部12块符咒才能摆脱石像,0.711679220199585,Negative
拿回我真正的力量,0.6260368227958679,Positive
我们正在努力 圣主,0.9754233956336975,Positive
但你们还是一样的无能,0.9880715608596802,Negative
这个成龙 又从你们所谓的专业人士,0.9949876070022583,Negative
那里抢走了符咒,0.7985223531723022,Positive
真可惜成龙不是我们一伙的,0.9032912850379944,Negative
或许我们可以劝他入伙,0.8823788166046143,Negative
一级门禁卡？,0.9963154196739197,Negative
没错,0.5850009322166443,Positive
我输了你的生日 布莱克警长,0.977512001991272,Negative
无效代码 不过 算是不错的尝试,0.8884734511375427,Negative
入侵不属于你的安保系统,0.889732301235199,Negative
是不礼貌的,0.9970771074295044,Negative
我看到了数字7,0.7398479580879211,Negative
慢点儿 小姐,0.8209564089775085,Positive
这整片地面都是感测区,0.9958837628364563,Negative
我们是不是该把马领回马厩了？,0.993466317653656,Negative
你说的是马符咒？,0.8302721977233887,Negative
你没带？,0.9797348380088806,Negative
没有老爹还在研究它有什么魔法,0.6770282983779907,Positive
老爹就爱疯狂研究这些,0.9910987019538879,Positive
（咒符）,0.9373611211776733,Negative
〝咒符〞,0.9690138101577759,Negative
符咒倒过来的写法,0.8915019631385803,Negative
在努力尝试方面你可以得个优自作聪明的小家伙,0.9935073852539062,Positive
但13区最高机密的安保可不只这些…,0.836772620677948,Positive
它是不可穿透的,0.8387007117271423,Negative
瓦龙 这是完全按照您的要求制成的毒药,0.9990478157997131,Negative
到了明天的这个时候,0.9304556846618652,Positive
成龙就别无选择只能为黑手党卖命了,0.9740889072418213,Negative
现在该准备诱饵了,0.8995548486709595,Negative
我翻译了符咒背面的刻字,0.6879313588142395,Positive
是一条复杂的谜语,0.729704737663269,Positive
〝一旦启动 骏马会将一切外力从内部驱除〞,0.9964827299118042,Positive
我敢打赌 符咒里外力飞出去后,0.7471744418144226,Positive
会进入人的大脑,0.7303430438041687,Positive
把他们变成可以操控的僵尸 然后统治世界,0.7463878393173218,Positive
外力向母舰发信号来发动侵略？,0.8144662380218506,Negative
这不是火星符咒？,0.9877747297286987,Negative
世上根本就没有火星人,0.9957679510116577,Negative
符咒用的是魔法,0.7551604509353638,Negative
喂？,0.7696512341499329,Negative
阿龙 主机又找到了一个生肖,0.7254571914672852,Positive
收拾行李,0.8473451137542725,Negative
马上去南达科他州的拉什莫尔山,0.9490035772323608,Positive
我这就去,0.9737467169761658,Negative
我们来大干一场吧,0.7934558987617493,Positive
老爹需要你,0.9246838688850403,Positive
你就差这么一点儿就能解开符咒的谜语了,0.9920056462287903,Positive
我们来破解谜语吧,0.859239399433136,Positive
符咒为什么不出现在礼品店？,0.6369693279266357,Negative
瞧瞧你这大眼睛,0.8162486553192139,Positive
总统先生 你可别眨眼啊,0.995155930519104,Positive
蛇符咒？,0.730305016040802,Negative
我们已经有一块了啊,0.9555715322494507,Positive
瓦龙？,0.9819159507751465,Negative
起来吧,0.6493052244186401,Negative
被蛇咬了一口啊可能会死哦,0.6342005133628845,Positive
你大老远把我骗过来就是为了给我下毒？,0.997917115688324,Negative
应该说这是个合适的诱饵,0.8396168947219849,Negative
因为现在毒液正在你的血管里流动,0.5219005942344666,Positive
很快就会把你变成一块石头,0.8762258887290955,Positive
我相信符咒里有魔法,0.9232668876647949,Positive
可不代表我容易上当受骗,0.992094099521637,Negative
那你就好好看着,0.8226890563964844,Positive
成龙先生 只要12个小时你就会跟这里的雕塑融为一体了,0.9704126715660095,Positive
毒液在12小时内彻底感染人体,0.9554982781410217,Negative
不过幸运的是 你身上的毒有解毒剂,0.691474437713623,Positive
成龙先生 我可以给你解毒剂,0.6950613856315613,Positive
你想玩什么花样？,0.8117572069168091,Negative
不过是做笔交易,0.9416224956512451,Negative
拿13区的符咒换消除你痛苦的解药,0.6397296786308289,Negative
如果对我的提议感兴趣,0.5120538473129272,Positive
你可以和我的人在考伊特塔见面,0.8802760243415833,Positive
时间还剩11小时52分钟,0.9433820843696594,Negative
还有 别忘了带符咒哦,0.7901822328567505,Negative
解毒剂在哪儿？,0.6966539025306702,Positive
你觉得我会蠢到带在身上么？,0.992425799369812,Negative
我还想要符咒呢,0.8605318069458008,Negative
毒液起作用了,0.9179442524909973,Negative
成龙先生 可别浪费时间啊,0.5789473652839661,Negative
坐飞机回旧金山还要2小时呢,0.9943557977676392,Negative
你要变成石头了？,0.9902501702308655,Negative
到早上6点我就变成石头了,0.9940127730369568,Negative
瓦龙的人会拿着解毒剂在考伊特塔等我,0.7270240783691406,Positive
我们该怎么办？,0.6114380359649658,Negative
马符咒的谜可以等会再解,0.8871873021125793,Positive
我来制作解毒剂,0.6494193077087402,Negative
但是老爹 我们不知道配方啊,0.6725909113883972,Positive
我的药一样有效,0.8530800938606262,Positive
吃了这个,0.978215754032135,Positive
那是解毒剂？,0.9869906306266785,Negative
不 发酵后的甲虫幼虫是优质蛋白,0.8260472416877747,Negative
喝吧,0.5856812000274658,Positive
-怎么了 怎么回事？-没什么,0.9433116316795349,Positive
别照镜子,0.9741679430007935,Negative
怎么会这样？,0.8943308591842651,Negative
我都叫你别照镜子了,0.9807175993919373,Negative
我变成蜥蜴了,0.9974477291107178,Negative
我快成石化的蜥蜴了,0.9956367611885071,Negative
看到没 爬行动物会蜕皮,0.9180474281311035,Negative
没事的,0.9721310138702393,Positive
这解毒剂有用么？,0.546703040599823,Positive
应该没啥用,0.9734547138214111,Negative
或许布莱克警长可以请13区的医生帮帮忙,0.7434489130973816,Positive
现代医学对古老的咒语可不管用,0.964778482913971,Negative
我再做一种解毒剂,0.6296132802963257,Negative
龙叔？,0.9201489686965942,Positive
龙叔 你得把符咒给瓦龙,0.6613038778305054,Positive
不行,0.999259889125824,Negative
传说,0.8144580125808716,Negative
每一块符咒的力量和,0.5076505541801453,Positive
集齐12块符咒相比 根本不值一提,0.9989715814590454,Negative
但如果你整个人都变成石头了,0.9146527647972107,Negative
还有谁能阻止黑手党抢走符咒呢？,0.6714524030685425,Positive
那是布莱克警长的部门负责的,0.8071037530899048,Positive
我只是负责研究的 你还记得么？,0.8024154305458069,Positive
龙叔 求你了我可不想自己的叔叔变成一块大石头,0.9729947447776794,Positive
-我是布莱克-布莱克警长么？,0.9222370386123657,Positive
我想请你帮我把小玉送回13区,0.8453343510627747,Negative
已经过了她睡觉的点了,0.7944369316101074,Negative
行吧 你开心就好,0.7476369738578796,Positive
（13区 A布莱克）,0.5188154578208923,Positive
密码是三位数 最后一个数是7,0.7622769474983215,Negative
三位数 7？,0.9738875031471252,Negative
布莱克警长 可算猜中你的密码了,0.5401076674461365,Positive
只有用龙叔的方法才能救成龙,0.9605885148048401,Positive
我研究了新的解毒剂,0.7986710071563721,Positive
可能有点疼,0.5740342736244202,Positive
喂？,0.7696512341499329,Negative
她怎么了？,0.9931321740150452,Negative
被拍了个现行,0.9913638830184937,Negative
小玉向我们证明,0.9111048579216003,Positive
将来她长大可以做特工,0.5900065302848816,Positive
听着 赶紧让她把符咒还回去,0.9419715404510498,Negative
放心 我会告诉她的,0.7585110664367676,Positive
瓦龙选了个镇上风最大的地方,0.8729146122932434,Positive
我真应该打电话请病假的,0.9969293475151062,Negative
我能要张纸巾么？,0.9979166388511658,Negative
喂 你们这群坏蛋,0.9964373111724854,Negative
我们来谈谈正事吧,0.5257570743560791,Negative
你这会儿不是应该在睡觉么？,0.9689489603042603,Negative
成龙呢？,0.6706094741821289,Negative
别管他了,0.9910920262336731,Negative
我带了你们想要的东西 都在这儿,0.5186743140220642,Negative
你们呢？,0.7821404337882996,Negative
我怎么知道解毒剂是不是真的？,0.9652332663536072,Negative
确实有用,0.8854773640632629,Positive
把符咒交出来,0.8450112342834473,Negative
小玉 不要,0.9980570673942566,Negative
龙叔 我必须交给他们你的时间不多了,0.5536128878593445,Negative
多谢,0.6314497590065002,Negative
不,0.983972430229187,Negative
少了一块,0.9962647557258606,Negative
不可能,0.944259524345398,Negative
保险库里的我都拿来了,0.9734330773353577,Positive
我忘了老爹那儿的马符咒,0.6554505825042725,Positive
如果给我解毒剂,0.8175643682479858,Negative
我对天发誓一定把剩下的那块给你找来,0.5909959077835083,Positive
以童子军的名义发誓 行不行？,0.7287308573722839,Negative
说得好像她是童子军似的,0.9816900491714478,Negative
不！,0.9982847571372986,Negative
为什么？,0.5777315497398376,Negative
因为成龙让我恶心,0.9928185939788818,Negative
龙叔,0.8085207939147949,Positive
别担心 小玉,0.6838075518608093,Positive
老爹会帮我做出解毒剂的,0.9916395545005798,Positive
我们才不需要你们的破解毒剂,0.7274742126464844,Negative
一点儿都不疼,0.6369109749794006,Negative
嘿 把符咒给我,0.5125396251678467,Negative
这不公平 嘿 停下来,0.9878816604614258,Negative
阿龙,0.61735999584198,Negative
老爹,0.7309742569923401,Positive
你研究出解毒剂了？,0.6537085771560669,Negative
不 我带了马符咒来换他们的解毒剂,0.726795494556427,Negative
还有一件事,0.5538066625595093,Negative
我还带了没起作用的解毒剂,0.984832227230072,Negative
也许 如果我把它们混在一起…,0.5741364359855652,Negative
祝你健康,0.5329368710517883,Negative
这下他应该是回不来了除非这是块展翅高飞符咒,0.8934305310249329,Negative
-嘿-抓住她,0.7518488764762878,Positive
小玉！,0.6924582123756409,Positive
黑手党永远都别想拿到…,0.9940080642700195,Negative
12块符咒,0.600403904914856,Positive
龙叔！,0.9859604835510254,Positive
我赌一块钱 他的手能立马折断,0.8245235681533813,Negative
-成交-成交,0.9870659708976746,Negative
你们别过来,0.9607330560684204,Negative
还有一件事,0.5538066625595093,Negative
-嘿-嘿,0.7036342024803162,Negative
龙叔,0.8085207939147949,Positive
他很勇敢,0.8054709434509277,Positive
我想他 老爹,0.8629851341247559,Positive
他给我们留了座精致的纪念碑,0.967121422290802,Positive
看上去和他一模一样,0.6871626377105713,Positive
我们可以把他放在花园里,0.9363011717796326,Positive
或者摆在店外面镇宅,0.9201240539550781,Positive
我的感冒好了 像施了魔法一样,0.9629132151603699,Positive
骏马会驱散内部的一切外力,0.9699233174324036,Positive
那个谜语,0.5464159846305847,Positive
它说的不是符咒里的外力,0.6458027958869934,Negative
它说的是生病的持有者体内的外力,0.6702787280082703,Negative
马符咒是治愈符咒,0.9410306811332703,Positive
你觉得它只能治感冒么？,0.9655201435089111,Negative
那块符咒,0.7616990804672241,Positive
怎么发动它的能力呢 该怎么做呢？,0.8809707760810852,Positive
嘿,0.5771062970161438,Positive
嘿,0.5771062970161438,Positive
龙叔,0.8085207939147949,Positive
我说过我会带解毒剂来的,0.9517173171043396,Negative
永远都不要怀疑你老爹我,0.5100562572479248,Positive
谢谢你们,0.7354151606559753,Positive
现在 我们得把符咒还回去了,0.6482394933700562,Negative
我还得回去好好解释 是吧？,0.753633439540863,Negative
只要告诉布莱克警长,0.7702996134757996,Positive
我们进退两难 就行了,0.9346529245376587,Positive
嘿 龙叔 你喜欢什么颜色？,0.876247763633728,Positive
我喜欢的颜色,0.5207127332687378,Negative
白色、蓝色、浅蓝、绿色都不错,0.7490925192832947,Positive
普通就好,0.775429368019104,Negative
当我看到天色碧蓝或者一片雪白 我都觉得很美,0.8303003907203674,Positive
有时候拍电影我会穿红色、粉色和紫色的衣服,0.5454451441764832,Positive
我不喜欢那些颜色大多数时候我还是喜欢白色,0.9636205434799194,Negative
白色让人显得冷静 绅士,0.9745565056800842,Positive
友好 衬得人帅气,0.8694872856140137,Positive
风车里的小狗值多少钱呢,0.5775368213653564,Negative
嘿 真乖,0.6999334692955017,Positive
成龙！,0.7454915642738342,Positive
-符…-符咒？,0.9914059638977051,Negative
什么符咒啊,0.9333975315093994,Negative
符咒搜索仪显示的那个,0.6903508305549622,Positive
哦 你说这个符咒啊,0.6330927610397339,Negative
特鲁 你知道吗,0.7914527654647827,Negative
你真的应该考虑一下改邪归正,0.8489625453948975,Negative
13区的待遇优厚,0.9434536695480347,Positive
