text,score,label
(Jackie exhales),0.9948139190673828,POSITIVE
Stop making noise!,0.9992066025733948,NEGATIVE
(Ding-ding-ding-ding),0.9937399625778198,NEGATIVE
One more thing.,0.9171428680419922,POSITIVE
"Jackie: Yes, uncle?",0.9945980310440063,POSITIVE
Uncle: Another demon power has been released.,0.7786815166473389,NEGATIVE
Jade: Cool!,0.9998106360435486,POSITIVE
Uncle: Aaiii-yaahh!,0.8018796443939209,NEGATIVE
"It is tchangzu, the thunder demon,",0.9091089367866516,NEGATIVE
defeated in ancient times by magic castanets.,0.9921938180923462,NEGATIVE
"Jade: Castanets, huh?",0.9947840571403503,NEGATIVE
"Sounds like a road trip. Spain, Mexico?",0.9723509550094604,NEGATIVE
Jackie: The bottom of the ocean.,0.9948111772537231,NEGATIVE
It is a sunken ship.,0.9995642304420471,NEGATIVE
And there are letters on the hull.,0.9294964671134949,NEGATIVE
Jade: A-n-I-c.,0.9649742245674133,NEGATIVE
Whoa! The castanets went down with...The <i> Titanic!</i>,0.9075162410736084,NEGATIVE
"Jade: What do you mean, it's not the <i> Titanic?</i> Àthe name on the hull--",0.9981176853179932,NEGATIVE
black: Ends with a-n-I-c.,0.9952789545059204,NEGATIVE
It's the <i> oceanic.</i>,0.9756476879119873,POSITIVE
Sank in the arctic waters in 1932.,0.99440997838974,NEGATIVE
"According to the passenger manifest,",0.9693168997764587,NEGATIVE
there was a troop - of flamenco dancers on board.,0.996231734752655,POSITIVE
No doubt used the castanets in their act.,0.9405579566955566,NEGATIVE
"Jade: The <i> Titanic, oceanic.</i> Àpotato, pot-ahto.",0.9540017247200012,NEGATIVE
"It's still deep-sea salvage, and that is mondo coolio!",0.998196542263031,POSITIVE
"Jackie: It is mondo dangerous, Jade.",0.991752564907074,NEGATIVE
The ship sits at the bottom of an icy ocean.,0.8644176721572876,NEGATIVE
"Black: Fortunately, section 13 has a new submersible vehicle,",0.5776607990264893,NEGATIVE
especially designed for... (Sniffs),0.9743485450744629,NEGATIVE
What is that odor? Smells like...,0.991439938545227,NEGATIVE
(Jackie sniffs),0.9692771434783936,NEGATIVE
Jackie: Uncle.,0.9849892854690552,POSITIVE
"Tohru: I pleaded with <i> sensei</i> àto stay in bed,",0.9876981377601624,NEGATIVE
but he would not listen.,0.9292364716529846,NEGATIVE
Uncle: Uncle is needed. Demon chi is very powerful.,0.9992461204528809,POSITIVE
Black: Oh! So is that garlic.,0.9634405970573425,POSITIVE
Strikemaster ice: Y'all ready to shred?,0.9591774344444275,NEGATIVE
Mc cobra: Tahoe is gonna be off the hook! Yeah!,0.9950233697891235,POSITIVE
Drago: And where do you three snow bunnies think you're off to?,0.9965057373046875,NEGATIVE
"Strikemaster ice: Gonna bust a move on some fresh powder, dawg.",0.979486346244812,POSITIVE
Drago: Wrong answer...Dawg.,0.9997507929801941,NEGATIVE
All three: Yo!,0.994520366191864,POSITIVE
"Strikemaster ice: A'ight. I feel ya, d.",0.9597458839416504,POSITIVE
You vibin' on some new demon chi?,0.9636122584342957,NEGATIVE
"Drago: Big time. The power of thunder,",0.9995143413543701,POSITIVE
contained in a pair of immortal castanets.,0.9911789298057556,POSITIVE
"Strikemaster ice: Castanets, huh? Ole!",0.9801322817802429,NEGATIVE
So where they gonna be at--cabo?,0.9857199788093567,NEGATIVE
Mc cobra: Sweet! Yeah. We could catch some primo rays.,0.9984889030456543,POSITIVE
Drago: The castanets are under water.,0.9984793066978455,NEGATIVE
(Shudders) Not exactly my cup of chi.,0.9996422529220581,NEGATIVE
"Strikemaster ice: Why you say that, d.?",0.9911609888076782,NEGATIVE
don't tell me you're scared of a little surf.,0.9772685170173645,NEGATIVE
Drago: Scared? No.,0.9986605644226074,NEGATIVE
I just dislike being under water,0.9707940220832825,NEGATIVE
because then I can't <i> do this!</i>,0.9996194839477539,NEGATIVE
Just because I won't be going on this little sea hunt,0.9881963133811951,NEGATIVE
doesn't mean you three can't.,0.8420970439910889,POSITIVE
You'll need a submarine.,0.9976812601089478,NEGATIVE
"Strikemaster ice: A sub? See, now, that's kinda tricky, yo.",0.8947882652282715,NEGATIVE
Mc cobra: Not like we're gonna find one,0.9818047881126404,NEGATIVE
with the key still in the ignition.,0.8679566383361816,NEGATIVE
"Strikemaster ice: Yo, ho, ho! Hold up, chief!",0.957526683807373,POSITIVE
My boy dj fist's got a bright one.,0.9995136260986328,POSITIVE
Jade: Whoa!,0.9842126965522766,POSITIVE
That is one kean-o submarine-o.,0.9881972670555115,NEGATIVE
Black: Section 13's newest prototype.,0.9837167263031006,NEGATIVE
"Able to withstand 3,000 tons of pressure,",0.997616171836853,POSITIVE
"lateral maneuverability, retractable pincer arms.",0.990404486656189,POSITIVE
"Jade: Well, what are you landlubbers waiting for?",0.9824788570404053,NEGATIVE
Let's shape up and ship out.,0.9930540919303894,POSITIVE
"Jackie: You are not going, Jade.",0.9985721111297607,NEGATIVE
Jade: Jackie! I saw the movie <i>Titanic</i> 12 times!,0.8957985639572144,POSITIVE
That makes me a total expert on sunken treasure.,0.9997468590736389,POSITIVE
Uncle: Jade must listen to Jackie.,0.8084685206413269,POSITIVE
You cannot go on sub with us!,0.9943966865539551,NEGATIVE
"Jackie: And neither can you, uncle.",0.9987910389900208,NEGATIVE
Not with your cold.,0.9623681306838989,NEGATIVE
"All those germs in a tiny, enclosed space...",0.9981188178062439,POSITIVE
Ow!,0.9866064190864563,NEGATIVE
Uncle: Uncle is not infectious! Ah-choo!,0.9997702240943909,NEGATIVE
And you cannot perform removal spell yourself!,0.9977657794952393,NEGATIVE
"Jackie: I realize that, uncle.",0.9506029486656189,POSITIVE
"But tohru and I can retrieve the castanets,",0.9888691902160645,POSITIVE
and you can perform the removal spell later on dry land.,0.9981837868690491,NEGATIVE
Black: Makes sense.,0.998734176158905,POSITIVE
Uncle and Jade: Ohh...,0.9792599678039551,NEGATIVE
Drago: Well?,0.9922587275505066,NEGATIVE
"Strikemaster ice: It's all good, dawg.",0.9998347759246826,POSITIVE
We got everything we need.,0.998407781124115,POSITIVE
Drago: You have a submarine in there?,0.9959149956703186,NEGATIVE
"Strikemaster ice: Naw, we got tools.",0.997028648853302,NEGATIVE
Cobra and fist gonna build you one.,0.9987040758132935,POSITIVE
Drago: I wouldn't trust those two to mow my lawn!,0.9995266199111938,NEGATIVE
"(Clanking, drilling)",0.9749858975410461,NEGATIVE
"Strikemaster ice: Word up, d. These two got mad skills!",0.9925838708877563,POSITIVE
Drago: They're gonna have mad scars if--,0.9985263347625732,NEGATIVE
mc cobra: Somebody order a sub?,0.9987290501594543,NEGATIVE
"Strikemaster ice: Yo, that is one sweet ride.",0.999401330947876,POSITIVE
"Come on, d. Give my boys some props!",0.9961267113685608,POSITIVE
"Strikemaster ice: Yo, got it. Keepin' it low-key.",0.8814048171043396,POSITIVE
"Black: All right, Jackie.",0.9997196793556213,POSITIVE
Brace yourselves for splashdown.,0.5907031893730164,POSITIVE
"Jackie: Balance, tohru.",0.9986088871955872,POSITIVE
Tohru: Jackie?,0.9808312058448792,NEGATIVE
"Jackie, muffled: Ohh...",0.9965481162071228,NEGATIVE
Are we there yet?,0.5344279408454895,POSITIVE
"Maintain course, tohru.",0.9625052809715271,POSITIVE
I believe the <i> oceanic</i> àis directly below us.,0.9922075867652893,NEGATIVE
"(Sniff, sniff)",0.9839910268783569,NEGATIVE
What is that odor?,0.9979104399681091,NEGATIVE
"(Sniff, sniff)",0.9839910268783569,NEGATIVE
"Jade: Hi, Jackie.",0.9989263415336609,POSITIVE
Jackie: Jade...,0.5187844634056091,POSITIVE
"Jade: I know, I know. Too dangerous.",0.9994007349014282,NEGATIVE
"But you need me, uncle Jackie.",0.9977099895477295,POSITIVE
"Ok, fine. I'll leave.",0.9958822727203369,POSITIVE
Jackie: Very funny!,0.9998683929443359,POSITIVE
"We are 20,000 leagues under the sea, and--",0.943268895149231,NEGATIVE
"(sniff, sniff)",0.9839910268783569,NEGATIVE
Oh! Why do you smell like garlic?,0.5719393491744995,NEGATIVE
Jade: Not me.,0.9991998076438904,NEGATIVE
It's coming from...,0.6774550676345825,POSITIVE
"Uncle: Hi, Jackie.",0.998610258102417,POSITIVE
Jackie: Uncle!,0.9932492971420288,POSITIVE
Jade: Great minds think alike.,0.9998589754104614,POSITIVE
Uncle: Wipe sourpuss off face!,0.9983103275299072,NEGATIVE
Uncle is not infectious!,0.9997671246528625,NEGATIVE
Now get uncle a blanket. It's freezing in sub!,0.990753173828125,NEGATIVE
"Strikemaster ice: - Drop-zone dead ahead, homies.",0.9837212562561035,NEGATIVE
"Yo, fist, drago say east or west of the glacier?",0.997139573097229,NEGATIVE
"Strikemaster ice: Yo, we don't ski till we get the chi.",0.9681389927864075,NEGATIVE
You feel me?,0.9968518614768982,POSITIVE
"Jackie: Tohru, you must drive more carefully!",0.9040364027023315,NEGATIVE
Tohru: I do not understand.,0.9992005228996277,NEGATIVE
There are no rock formations in this area.,0.9963183403015137,NEGATIVE
"Jade: Uh, Jackie?",0.9057804942131042,NEGATIVE
Uncle: Aiiii-yaaaah!,0.755283534526825,NEGATIVE
Giant crab monster!,0.9663976430892944,NEGATIVE
Jade: I never thought I'd be on this end of a submarine sandwich.,0.9452110528945923,NEGATIVE
"Jade: Oh, uncle! Isn't there some kind of",0.9993371367454529,NEGATIVE
"""crab be gone"" mojo you can do?",0.969578742980957,NEGATIVE
"Uncle: Magic must defeat magic, not overgrown shellfish!",0.9694557785987854,POSITIVE
"Jackie: You are right, uncle!",0.9998459815979004,POSITIVE
Crab must defeat crab!,0.758691668510437,NEGATIVE
"(Jackie, uncle, tohru, Jade yelling)",0.9456958770751953,NEGATIVE
(Lobster screeches),0.9943511486053467,NEGATIVE
Tohru: Oh...I fear we are only making him angrier.,0.9982189536094666,NEGATIVE
Jade: Let's see how you do against a video game pro.,0.5267733931541443,POSITIVE
"Hang right, crew. We're about to experience a little turbulence!",0.8080092072486877,NEGATIVE
(Screeches),0.9986018538475037,NEGATIVE
Make a wish.,0.9985582232475281,POSITIVE
Yes! He's crab cakes now!,0.9830013513565063,POSITIVE
Uncle: Aiii-yaaah!,0.7584144473075867,POSITIVE
Jackie gasps: It is the <i> oceanic!</i>,0.981901228427887,POSITIVE
"Jade: Come on, slowpoke.",0.9899589419364929,NEGATIVE
"Jackie: Jade, you are staying inside the sub.",0.9396629333496094,POSITIVE
Jade: Ohh...,0.9664565324783325,NEGATIVE
Jackie: It is an enormous ship.,0.9996670484542847,POSITIVE
Finding the castanets among the wreckage will not be easy.,0.9992156028747559,NEGATIVE
Uncle: So use chi-o-matic!,0.9965159893035889,NEGATIVE
Jackie: Under water?,0.9920740127563477,NEGATIVE
Uncle: Baggie seals in freshness.,0.9989169836044312,POSITIVE
"(Metal creaks, shifts)",0.9915178418159485,NEGATIVE
Jackie: Ow!,0.9864814281463623,NEGATIVE
"But uncle, we found the immortal castanets!",0.9909413456916809,POSITIVE
Uncle: Yes. And chi-o-matic is soaked like overcooked noodle!,0.9974195957183838,NEGATIVE
Cannot do removal spell until it is dry! (Sub engine struggles),0.9975188970565796,NEGATIVE
"Tohru: I believe we may have a bigger problem, <i> sensei.</i>",0.9935314059257507,NEGATIVE
Uncle: I know! Uncle is running out of garlic!,0.9990047812461853,NEGATIVE
Tohru: No. I'm afraid our submarine is not rising to the surface.,0.9996476173400879,NEGATIVE
Jackie: Hmm. It must have been damaged by the giant crab.,0.9993517994880676,NEGATIVE
We will have to jettison some weight.,0.9988144636154175,NEGATIVE
Tohru: I'm sorry. I am not a very good swimmer.,0.9996578693389893,NEGATIVE
Jade: No prob. I'll go.,0.9925772547721863,NEGATIVE
"Jackie: No, you will not, Jade.",0.9714553356170654,NEGATIVE
I will go.,0.9998231530189514,POSITIVE
Jade: Fine! But only because you weigh more--,0.8769469857215881,POSITIVE
a lot more! A whole lot--,0.9989401698112488,POSITIVE
uncle: Jackie!,0.995933473110199,POSITIVE
Do not surface too quickly or you will get the bends.,0.9183064103126526,NEGATIVE
Jade: He gets a German luxury car?,0.9967384934425354,NEGATIVE
"Jackie: No, Jade. The bends is a condition",0.9985598921775818,NEGATIVE
that occurs when a diver rises too quickly.,0.9938721656799316,NEGATIVE
"Tohru: I have heard that the pressure change can cause wooziness,",0.995471715927124,NEGATIVE
"delirium, or worse.",0.9996713399887085,NEGATIVE
"Jackie: Yes. I will swim very, very slowly.",0.9671335816383362,POSITIVE
"Strikemaster ice: Yo, peep this, dawgs.",0.9665056467056274,NEGATIVE
The man with the castanets.,0.7545788884162903,NEGATIVE
"After we get them clackers, we can leave chan to sleep with the fishes.",0.9984411597251892,NEGATIVE
"Mc cobra: Oh, that's whacked. You lost him, bro!",0.9897406101226807,NEGATIVE
"Strikemaster ice: Yo, chan must have booked for the surface.",0.9984121322631836,NEGATIVE
But it's all good. We'll be waitin'.,0.9998283386230469,POSITIVE
Jade gasps: Jackie!,0.990254819393158,POSITIVE
Uncle: Aaiii-yaah!,0.765667736530304,NEGATIVE
Uncle told him not to swim quickly!,0.9395692944526672,NEGATIVE
Nephew never listens.,0.8750472664833069,POSITIVE
(Jackie grunts),0.9929303526878357,NEGATIVE
"Luckily, I avoided betting the gends.",0.9791222214698792,NEGATIVE
I--hee hee hee!,0.9878401160240173,NEGATIVE
I mean I--ooh!,0.7900993227958679,NEGATIVE
Ground is all wobbly like pudding!,0.9992440938949585,NEGATIVE
I like tapioca.,0.9974848031997681,POSITIVE
Jade: Ooh! Can't this crate move any faster?,0.997819185256958,NEGATIVE
"Tohru: Unfortunately, no.",0.9995519518852234,NEGATIVE
Uncle: Jackie can take care of himself.,0.9889684915542603,POSITIVE
"Right now, it is uncle who needs help.",0.7773266434669495,NEGATIVE
Chi-o-matic must be bone-dry to operate properly.,0.9993084669113159,NEGATIVE
Tohru: Perhaps you can use this.,0.7477478981018066,POSITIVE
Jade: You brought a hair dryer on a deep-sea mission?,0.993462324142456,NEGATIVE
Tohru: Ocean air gives me the frizzies.,0.9917586445808411,POSITIVE
Strikemaster ice: Let's do some thrashin'!,0.9636140465736389,NEGATIVE
"Jackie: Hello, neighbors. Nice day.",0.9997506737709045,POSITIVE
"Strikemaster ice: Oh, yeah!",0.9978368878364563,POSITIVE
Nice day to bust open a can of whoop-chan!,0.9998013377189636,POSITIVE
"Jackie: Oh, pretty!",0.999685525894165,POSITIVE
You made a snow angel.,0.9993345141410828,POSITIVE
"Strikemaster ice: Get him, yo!",0.7891359925270081,NEGATIVE
Jackie: We play Patty cake?,0.9919120073318481,NEGATIVE
"Strikemaster ice: All right, fool. Enough reindeer games.",0.844693660736084,POSITIVE
Hand over the castanets.,0.6038318872451782,POSITIVE
Jackie: Cast a net? Oh! We go fishing?,0.9768666625022888,NEGATIVE
I like fishies!,0.9976845979690552,POSITIVE
"Strikemaster ice: - Chan, you feelin' all right?",0.9922992587089539,POSITIVE
Jackie: Peachy keen.,0.9993581175804138,POSITIVE
Jade: Come on! We gotta find Jackie!,0.9840657114982605,POSITIVE
"Uncle: Uncle will stay here,",0.9970560073852539,POSITIVE
finish styling chi-o-matic.,0.9649410843849182,POSITIVE
"Strikemaster ice: Yo, got me a burnin' desire",0.981282114982605,POSITIVE
"for those castanets, chan.",0.5341129899024963,NEGATIVE
Jackie: Ooh! Pretty fireworks.,0.999538779258728,POSITIVE
Is it Chinese new year already?,0.9929189085960388,NEGATIVE
Jade: Didn't anyone ever tell you smoking's bad for your health?,0.991431713104248,NEGATIVE
"Strikemaster ice: Shrimp, you headed for the Barbie.",0.9833689332008362,NEGATIVE
Jackie: Oh ho! We play freeze tag?,0.9882184863090515,NEGATIVE
You are it.,0.9998432397842407,POSITIVE
"Jade: Avalanche, comin' at ya.",0.9876865744590759,POSITIVE
"Tohru: Jackie, are you all right?",0.9941518902778625,POSITIVE
"Jackie: Yes, but you two are very wobbly.",0.9949097037315369,POSITIVE
Wobbly is a funny word.,0.9967214465141296,POSITIVE
Rhymes with gobbly. Hee he.,0.6068599224090576,NEGATIVE
Jade: He has so got the bends.,0.74578857421875,POSITIVE
Jackie: I do? What a nice car!,0.9997565150260925,POSITIVE
Yay for me!,0.9965739250183105,POSITIVE
"Oh! Hello again, buddy!",0.9992915391921997,POSITIVE
Jade: Charge!,0.999671220779419,POSITIVE
Uncle: <i> Yu mo guai guey</i> à <i> fi Dee tsao...</i>,0.9687712788581848,NEGATIVE
Ah-choo!,0.9851512312889099,POSITIVE
<i>Yu mo guai guey</i> à <i> fi de tsao...</i>,0.9152312874794006,NEGATIVE
"Drago: Crunchy metal outside,",0.9903585314750671,NEGATIVE
gooey chi filling inside.,0.8270633220672607,NEGATIVE
Uncle: You want a piece of uncle?,0.9891126751899719,NEGATIVE
Drago: Gonna be several pieces of uncle when I'm through!,0.9858672022819519,NEGATIVE
Uncle: Eeeeaaaaah!,0.9244735240936279,NEGATIVE
Jackie: Hee hee! Look at the flying old man!,0.871650755405426,POSITIVE
"Jade: Climb aboard, t. I'll steer.",0.9955561757087708,POSITIVE
"Tohru: We're coming, <i> sensei.</i>",0.9973004460334778,POSITIVE
Uncle: Take your time! No hurry.,0.9168581962585449,NEGATIVE
Jackie: Wheeee!,0.9848031997680664,NEGATIVE
(Drago growls),0.9834000468254089,NEGATIVE
Drago: Anyone up for some flame-enco dancing?,0.9985733032226562,NEGATIVE
"And now, for the main attraction...",0.9992208480834961,POSITIVE
Uncle: Aiii-yaah!,0.9185184836387634,POSITIVE
"Drago is absorbing power of tchangzu,",0.9994785189628601,POSITIVE
the thunder demon!,0.893730878829956,POSITIVE
Jackie: Ooh! Pretty.,0.9995055198669434,POSITIVE
"Drago, as Elvis: Tchangzu. Tchangzu very much.",0.9929948449134827,POSITIVE
And don't even think about following me.,0.9988349080085754,NEGATIVE
"Much as I'd love to stay and chill,",0.9991729855537415,POSITIVE
I'll leave that to you.,0.9938357472419739,POSITIVE
Jackie: A skating rink. Fun!,0.9998494386672974,POSITIVE
"Jade: Well, this turned out well.",0.9995003938674927,POSITIVE
"Drago gets the thunder power,",0.9995496869087219,POSITIVE
we're stuck in the middle of the ocean on a melting chunk of ice...,0.5952624082565308,POSITIVE
(Sniffs) And somebody <i>so</i> needs a breath mint!,0.9995399713516235,NEGATIVE
Tohru: And it appears that a storm is brewing.,0.9262968301773071,POSITIVE
Black: Need a lift?,0.9985039234161377,NEGATIVE
Jackie: Whirly-birdy!,0.9990589022636414,POSITIVE
Black: Jackie has a bad case of the bends.,0.9990782737731934,NEGATIVE
Needs to decompress for 48 hours.,0.993708610534668,NEGATIVE
Same for uncle.,0.9204950928688049,NEGATIVE
Uncle: Let uncle out!,0.9986808896064758,NEGATIVE
Jade: Poor guy. Totally delusional.,0.9995554089546204,NEGATIVE
"Tohru: I do not understand, Jade.",0.9978201389312744,NEGATIVE
Why did you tell captain black that <i> sensei</i> had the bends?,0.9954774975776672,NEGATIVE
Jade: You kidding? That garlic smell was making me gag!,0.994976818561554,NEGATIVE
"I figure, 2 days in solitary,",0.9857125282287598,NEGATIVE
"good-bye, major stink.",0.9389755725860596,NEGATIVE
Uncle: Let uncle out! Aaiiii-yaaah!,0.9979084730148315,NEGATIVE
Jackie: I hear knock-knock. Who's there?,0.9817385077476501,NEGATIVE
Hee hee. I like monkeys.,0.9712976217269897,NEGATIVE
And wax lips.,0.9378944635391235,POSITIVE
This is a nice phone booth.,0.999349057674408,POSITIVE
"Ooh, look, I can make funny sounds with my underarms!",0.9988276362419128,POSITIVE
Hee hee hee hee! Oop--'scuse me.,0.9980119466781616,NEGATIVE
"Jade: Hey, Jackie, do you like to surf the web?",0.9958730340003967,POSITIVE
Jackie: I want to surf something I want to surf.,0.9280533194541931,POSITIVE
I'm not like...,0.9987640380859375,NEGATIVE
How do you say? Surf the whole day.,0.8673479557037354,NEGATIVE
"Lotta people just-- nothing to do, just surf, surf.",0.9984456896781921,NEGATIVE
"No, I just surf one thing. The things I want to know I surf.",0.7909150719642639,POSITIVE
Then after that I leave.,0.9971269965171814,NEGATIVE
Jade: Previously on <i>Jackie chan adventures...</i>,0.874775767326355,NEGATIVE
"Uncle: It is t'changzu, the thunder demon!",0.9555615186691284,NEGATIVE
Drago: And now for the main attraction!,0.9980091452598572,POSITIVE
Uncle: Aiyaah!,0.9888323545455933,POSITIVE
Drago's absorbing power of t'changzu!,0.9998061060905457,POSITIVE
Drago: Now that I possess the thunder chi of t'changzu,0.964580237865448,NEGATIVE
"and my own fire chi,",0.9920077323913574,POSITIVE
there will be no stopping me.,0.9675945043563843,NEGATIVE
"Strikemaster ice: Yo, you're going down, clown!",0.9979150891304016,NEGATIVE
"Mc cobra: Yeah, you wish.",0.9989460110664368,POSITIVE
Be droppin' you like a bad habit.,0.9996700286865234,NEGATIVE
Yo!,0.9980387091636658,POSITIVE
Drago: Now do I have your attention?,0.985291600227356,NEGATIVE
Strikemaster ice: - This dude needs to chill.,0.9988614320755005,NEGATIVE
Drago: Grr!,0.9811637997627258,NEGATIVE
"Mc cobra: S'not really convertible weather, d-man.",0.9995691180229187,NEGATIVE
Drago: Time to dump this dump.,0.999762237071991,NEGATIVE
Tohru: I hate rain.,0.9633462429046631,NEGATIVE
Uncle: Quiet.,0.9977018237113953,NEGATIVE
Chi-o-matic senses presence of duel demon chi.,0.9735653400421143,POSITIVE
Drago must be near.,0.9217883944511414,POSITIVE
"Jade: So let's throw 'em a little surprise party,",0.9978448152542114,POSITIVE
chan style.,0.9894066452980042,POSITIVE
"Jackie: Jade, I told you to stay by the car.",0.8058587312698364,NEGATIVE
Jade: Hello! You didn't say which car.,0.9852310419082642,NEGATIVE
(Tohru shudders),0.9891630411148071,NEGATIVE
Drago: Sounds like we have junkyard rats.,0.9997504353523254,NEGATIVE
Time to put you all out of my misery.,0.9938983917236328,NEGATIVE
All: Aah!,0.9750766754150391,POSITIVE
"Strikemaster ice: Yo, it's time to throw down.",0.9916006326675415,NEGATIVE
"Uncle: Jackie, must get closer to remove thunder demon chi",0.9757267832756042,NEGATIVE
from snotty-nosed dragon!,0.9637887477874756,NEGATIVE
Uncle needs distraction.,0.9947313070297241,NEGATIVE
"Jade: Nice timing, t.",0.9998111128807068,POSITIVE
"Mc cobra: Yo, girlfriend.",0.8415803909301758,NEGATIVE
You disrespectin' my hizz-ouse.,0.9995682835578918,NEGATIVE
Jade: My bad. I meant to dis you!,0.9995301961898804,NEGATIVE
Mc cobra: Ha ha ha!,0.9927583932876587,NEGATIVE
"You can run, but you can't hide.",0.8817884922027588,NEGATIVE
(Jade imitates buzzer) Wrong!,0.9996080994606018,NEGATIVE
Jade: Peek-a-boo!,0.9954099059104919,POSITIVE
Jackie: Bwaaa!,0.8507651090621948,NEGATIVE
"Strikemaster ice: You're way out of your league, gramps.",0.9969490170478821,NEGATIVE
Uncle: Smarty-pants teenager want a piece of gramps?,0.9911835193634033,NEGATIVE
Strikemaster ice: Ha ha ha!,0.980674147605896,NEGATIVE
Jade: Up high.,0.9995139837265015,POSITIVE
Down low.,0.9992824196815491,NEGATIVE
Mc cobra: Too slow.,0.9996837377548218,NEGATIVE
Drago: 2 chans for the price of one.,0.993590235710144,NEGATIVE
"Jade: Uh, how come scale face isn't cooked cajun-style?",0.9995123147964478,NEGATIVE
Uncle: Thunder demon chi has allowed drago,0.5160036683082581,NEGATIVE
to absorb storm's power!,0.9997257590293884,POSITIVE
Drago: Rraah!,0.9978951215744019,NEGATIVE
(Horns honking),0.9506164193153381,POSITIVE
Jackie: Find something that won't conduct drago's lightning.,0.9987107515335083,NEGATIVE
The tires!,0.9572373628616333,NEGATIVE
"Strikemaster ice: Ho ho ho! Epic light show, d-dude.",0.9696923494338989,NEGATIVE
(Mc cobra coughs) Whoa.,0.9889354109764099,NEGATIVE
They gotta be charcoal briquettes under there.,0.9951311349868774,NEGATIVE
Drago: Let's go. It's moving day.,0.9995684027671814,POSITIVE
Jackie: Is everyone all right?,0.959307074546814,POSITIVE
Uncle: Aiyaah! Uncle not all right!,0.9996480941772461,NEGATIVE
"The longer punk demon possesses thunder demon chi,",0.9900186061859131,NEGATIVE
the more difficult it will be for uncle to remove!,0.9977474808692932,NEGATIVE
"Drew: Oh, yeah.",0.9971773624420166,POSITIVE
Float like a butterfly. Sting like a--,0.9576712250709534,POSITIVE
right jab! Right jab!,0.9927725195884705,POSITIVE
"Ha! When I'm through,",0.8768096566200256,NEGATIVE
you're gonna be nothing but spare parts!,0.6629829406738281,NEGATIVE
"Jade: Dream on, tin man.",0.9994770884513855,POSITIVE
Drew: Have a nice trip.,0.9998568296432495,POSITIVE
Winner and still robomercs champion.,0.9982225298881531,POSITIVE
"Learn from the master, young one.",0.9990057349205017,POSITIVE
"Jade: T'ch, right.",0.9812726974487305,POSITIVE
"Rematch, drew. Now.",0.9948880076408386,POSITIVE
It wouldn't be fair.,0.9993608593940735,NEGATIVE
"Face it, Jade, - you need a lot more practice.",0.9979261159896851,NEGATIVE
Uncle: Creating fire chi removal spell is,0.6417285799980164,NEGATIVE
a very difficult task.,0.9930335283279419,NEGATIVE
Only much Patience and concentration,0.9945045113563538,NEGATIVE
will yield success.,0.9998774528503418,POSITIVE
"Jade: Please, please, please, please, please.",0.9072898030281067,POSITIVE
I'll do all my chores.,0.9924437403678894,POSITIVE
Jackie: You'll do all your chores regardless.,0.9785027503967285,POSITIVE
"Jade: Uncle Jackie,",0.9839464426040649,POSITIVE
I'm like the only kid in the world,0.5190161466598511,NEGATIVE
who doesn't have robomercs.,0.890810489654541,POSITIVE
Jackie: Ohh.,0.5101326107978821,NEGATIVE
Video games will distract you from your studies.,0.9966089725494385,NEGATIVE
Jade: That's not true!,0.9997628331184387,NEGATIVE
"Program in your mondo cool sayings,",0.8090358376502991,POSITIVE
that's creative writing.,0.9998270869255066,POSITIVE
"Keeping score, that's math.",0.9997178912162781,POSITIVE
"Honestly, robomercs is more educational than homework.",0.9680832624435425,POSITIVE
Jackie: We will see.,0.9998177886009216,POSITIVE
Jade: Translation: Fuggedtaboutit.,0.9968491196632385,NEGATIVE
Tohru: Perhaps a drop of black widow saliva.,0.985430121421814,NEGATIVE
"Uncle: Tohru, no!",0.9964131712913513,NEGATIVE
Aiyaah!,0.9950467348098755,POSITIVE
Does uncle's shop look waterproof?!,0.9588372111320496,NEGATIVE
Tohru: Ohh.,0.9895970225334167,NEGATIVE
"Security guard: Keep it movin', boys.",0.6260718703269958,POSITIVE
Building's closed for renovations.,0.9884782433509827,NEGATIVE
Drago: Right. Ours.,0.9981524348258972,POSITIVE
Security guard: Uhh!,0.9931546449661255,NEGATIVE
"Strikemaster ice: Yo, major d.,",0.9707036018371582,POSITIVE
why don't you let me and the posse,0.9739450216293335,NEGATIVE
trick out your new digs?,0.9966694712638855,NEGATIVE
Drago: As long as it doesn't interfere with my plans.,0.9628328680992126,POSITIVE
Strikemaster ice: Sweet.,0.9995972514152527,POSITIVE
Capt. Black: This was taken by a surveillance camera,0.9969953298568726,NEGATIVE
at pacific steel outside of Seattle.,0.7956981658935547,POSITIVE
"Sheet metal, steel girders, cast-iron pipes.",0.5000536441802979,NEGATIVE
And that's not all.,0.9981353282928467,NEGATIVE
Similar crimes have been reported throughout the area.,0.9742445349693298,NEGATIVE
"Roller coaster cars,",0.9755426049232483,POSITIVE
"a prefab swimming pool,",0.9937845468521118,POSITIVE
even the sound system at sea breeze stadium.,0.8285969495773315,NEGATIVE
Jade: Talk about your shop till you drop.,0.8706041574478149,POSITIVE
Jackie: But why is strikemaster ice stealing,0.9978545308113098,NEGATIVE
those particular items?,0.9891874194145203,NEGATIVE
"Capt. Black: <i>No se, compadre.</i>",0.9975436329841614,NEGATIVE
"But, I'll bet where there's ice, there's a fire demon.",0.9951773881912231,NEGATIVE
"Tohru: It is very gray here,",0.9994582533836365,NEGATIVE
"very, very gray.",0.9997169375419617,NEGATIVE
